Datetime,GWP100_GridConsumption,GWP100_PV_SelfConsumption,GWP100_PV_ExportToGrid,GWP100_Balance,GWP100_Saved,ADP_fossil_GridConsumption,ADP_fossil_PV_SelfConsumption,ADP_fossil_PV_ExportToGrid,ADP_fossil_Balance,ADP_fossil_Saved,ADP_elements_GridConsumption,ADP_elements_PV_SelfConsumption,ADP_elements_PV_ExportToGrid,ADP_elements_Balance,ADP_elements_Saved,UDP_GridConsumption,UDP_PV_SelfConsumption,UDP_PV_ExportToGrid,UDP_Balance,UDP_Saved
2020-01-15,198.44676735440842,39.88266368281231,-701.5958546327076,-463.2664235954869,741.47851831552,7424.719853910144,572.4666968151912,-10070.547559086597,-2073.361008361262,10643.014255901788,0.0003605461672876585,0.000260029,-0.0045743,-0.003953724832712341,0.004834329,71.56352724364523,8.250970113235036,-145.14693587627158,-65.33243851939132,153.39790598950663
2020-01-16,186.57058895786517,46.56901343837234,-1066.8023948025923,-833.6627924063548,1113.3714082409647,6930.153718633045,668.4410426803117,-15312.63929521248,-7714.044533899124,15981.080337892792,0.0003563276976283545,0.000303623,-0.0069553919999999995,-0.006295441302371645,0.007259015,67.80212201232882,9.634249636351182,-220.70127377267175,-143.26490212399176,230.33552340902293
2020-01-17,205.7385586016423,55.04466805809632,-581.1002981222983,-320.31707146255974,636.1449661803947,7358.976489510184,790.0986641994787,-8340.981706489107,-191.9065527794437,9131.080370688585,0.0003651788537582978,0.000358883,-0.003788687,-0.003064625146241702,0.00414757,71.27298347151454,11.387702552977283,-120.21868024490388,-37.557994220412056,131.60638279788117
2020-01-18,210.93498351100538,27.875486304869995,-48.45249224275545,190.3579775731199,76.32797854762543,8891.022794401348,400.11839966303796,-695.476069684571,8595.665124379813,1095.594469347609,0.00042259354896544805,0.000181744,-0.000315903,0.00028843454896544803,0.0004976469999999999,88.88515273502796,5.766911814681395,-10.02390584004587,84.62815870966348,15.790817654727265
2020-01-19,115.47546886221559,33.66718362834805,-441.9112144783866,-292.768561987823,475.57839810673465,6143.22396264293,483.25110770113537,-6343.093210874344,283.38185946972135,6826.344318575479,0.0004204901662230944,0.000219505,-0.002881195,-0.0022411998337769057,0.0031007,66.27843728697174,6.965104641042563,-91.42308679186637,-18.179544863852072,98.38819143290893
2020-01-20,146.8746677727975,87.34632955326661,-608.8345235168396,-374.6135261907755,696.1808530701062,5867.011316958999,1253.749377322526,-8739.072479126826,-1618.3117848453012,9992.82185644935,0.00039848671934176967,0.000569485,-0.00396951,-0.00300153828065823,0.004538995,60.21631188968482,18.070306446341196,-125.95636784430818,-47.669749508282166,144.02667429064937
2020-01-21,181.8438908523467,38.47005457952498,-385.31267640667426,-164.99873097480258,423.7827309861992,6416.501846854991,552.1904265619967,-5530.690649396351,1438.0016240206369,6082.8810759583475,0.0003660170597945763,0.000250819,-0.002512181,-0.0018953449402054237,0.002763,61.175320023518026,7.95872796046402,-79.71391787084097,-10.57986988685893,87.67264583130499
2020-01-22,274.0625861249547,30.135660870129723,-91.77250474356693,212.42574225151748,121.90816561369665,8815.565562362115,432.56043206814917,-1317.2816907825354,7930.844303647728,1749.8421228506845,0.00038496845289039713,0.00019648,-0.000598343,-1.6894547109602893e-05,0.000794823,79.14413868516198,6.2344992591150215,-18.985998525023714,66.39263941925329,25.220497784138736
2020-01-23,387.7626748080346,29.099747527719014,-95.86907114310019,320.9933511926534,124.9688186708192,10749.014942617025,417.6911672158065,-1376.0828745167994,9790.62323531603,1793.7740417326058,0.00038259479678322007,0.00018972599999999998,-0.000625052,-5.273120321677997e-05,0.0008147779999999999,92.0053265902277,6.020188347082943,-19.83350076805966,78.19201416925098,25.853689115142604
2020-01-24,378.63202775519244,33.19631392725228,-272.0685132931399,139.7598283893048,305.2648272203922,10366.58811342668,476.49235095007054,-3905.209650765259,6937.870813611493,4381.70200171533,0.00035015221016358516,0.00021643499999999998,-0.001773846,-0.0012072587898364147,0.001990281,88.1906715523059,6.867690590118891,-56.285838623697806,38.77252351872699,63.1535292138167
2020-01-25,304.4840439364983,33.80844453867678,-206.8530596913748,131.4394287838003,240.66150423005158,9630.690872643916,485.27873472645484,-2969.12184074278,7146.84776662759,3454.400575469235,0.0002929371427205434,0.000220426,-0.001348651,-0.0008352878572794566,0.0015690769999999999,87.34826961334049,6.994328856319665,-42.793992570769205,51.548605898890955,49.788321427088874
2020-01-26,183.44237980266504,38.8467503404016,-436.3549520054565,-214.06582186238984,475.20170234585805,7703.738753813703,557.5974319628485,-6263.339881211778,1997.9963045647737,6820.937313174627,0.0003155062790085128,0.00025327499999999996,-0.0028449689999999997,-0.002276187720991487,0.0030982439999999996,75.57077797347503,8.036659201202959,-90.27360099096704,-6.666163816289057,98.31026019217
2020-01-27,172.950376929829,41.20109884588048,-506.5616244388368,-292.41014866312736,547.7627232847173,6656.132553390798,591.3912157181727,-7271.070512795544,-23.54674368657288,7862.461728513717,0.0003795325474477972,0.000268625,-0.003302706,-0.002654548452552203,0.0035713309999999996,64.82777613180733,8.523729455821318,-104.79803598368657,-31.446530396057923,113.32176543950789
2020-01-28,212.9677455852546,35.17396667185454,-247.5832888361595,0.558423420949623,282.75725550801405,7513.429631864343,504.87912930454286,-3553.754299709888,4464.554461458998,4058.633429014431,0.0003791298560597618,0.00022932899999999999,-0.001614206,-0.0010057471439402382,0.0018435349999999999,72.430080790535,7.276829603998315,-51.22030797566685,28.48660241886646,58.497137579665164
2020-01-29,219.491817588,42.04866430785288,-527.279891287051,-265.7394093911981,569.3285555949038,7527.122421609813,603.5569778700893,-7568.455809842398,562.2235896375041,8172.012787712487,0.0003682640696445405,0.000274151,-0.003437786,-0.0027953709303554595,0.003711937,71.89440880015029,8.699074747483929,-109.08425422432815,-28.490770676693927,117.78332897181208
2020-01-30,195.42162960011206,46.05105676716698,-697.9701579342701,-456.49747156699107,744.0212147014371,7287.063512799735,661.0064102541404,-10018.505132103399,-2070.435209049524,10679.511542357539,0.0003812208656623184,0.000300246,-0.004550661,-0.003869194134337682,0.004850907,71.32845942429678,9.527094180335142,-144.39684768415933,-63.541294079527404,153.92394186449448
2020-01-31,195.51204804674978,42.896229769825275,-546.0675923607726,-307.6593145441975,588.9638221305978,7436.965353182573,615.7227400220061,-7838.130204209884,214.55788899469553,8453.85294423189,0.00035804125621570276,0.000279677,-0.003560279,-0.0029225607437842974,0.003839956,73.31619327351086,8.874420039146539,-112.97107485618267,-30.780461543525263,121.84549489532921
2020-02-01,123.27241850227792,44.07340402256472,-804.8104931129019,-637.4646705880592,848.8838971354667,6507.97679115233,632.6196318996681,-11552.067038920008,-4411.470615868009,12184.686670819676,0.00036578017536590643,0.000287352,-0.005247244,-0.004594111824634093,0.005534596,69.21567096832167,9.117955166455719,-166.50009583874055,-88.16646970396316,175.61805100519626
2020-02-02,140.27023749335726,49.77092740582362,-1336.2811247397053,-1146.2399598405245,1386.052052145529,7075.765904270535,714.4005885875525,-19180.675783846884,-11390.509290988797,19895.076372434436,0.0003336876650948292,0.00032449899999999996,-0.008712352999999999,-0.00805416633490517,0.009036852,74.11275321008233,10.296665182632154,-276.4513351162894,-192.0419167235749,286.7480002989215
2020-02-03,224.4535567638641,50.33597104713856,-1368.206090473999,-1093.4165626629963,1418.5420615211376,7982.812392704966,722.5110966888304,-19638.91949156908,-10933.596002175282,20361.43058825791,0.00032964673551762576,0.00032818299999999996,-0.008920499,-0.008262669264482374,0.009248682,76.20773839385211,10.41356204374056,-283.05600776891436,-196.4347073313217,293.4695698126549
2020-02-04,194.59812899883005,51.56023226998757,-1377.6234844959145,-1131.465123227097,1429.183716765902,7152.981558293537,740.0838642415989,-19774.094626590373,-11881.029204055238,20514.17849083197,0.00035136033725499124,0.000336165,-0.008981899,-0.008294373662745009,0.009318064,70.58383758346649,10.666838576142107,-285.0042887873878,-203.7536126277792,295.6711273635299
2020-02-05,239.82590709485046,50.759753778124754,-1291.9251988964832,-1001.3395380235079,1342.684952674608,9098.416852250442,728.5939777647887,-18544.000897896574,-8716.990067881343,19272.59487566136,0.00042558045215060526,0.000330946,-0.008423159,-0.007666632547849394,0.008754105,88.71880274395008,10.501234689571865,-267.27493151927945,-168.0548940857575,277.7761662088513
2020-02-06,219.6567895336379,50.053449226481085,-1166.8622062854447,-897.1519675253257,1216.9156555119257,7548.146421477453,718.4558426381915,-16748.875104813756,-8482.272840698111,17467.33094745195,0.0003253712035298546,0.00032634099999999996,-0.007607767,-0.006956054796470145,0.007934107999999999,71.78176921644062,10.355113613186356,-241.4017595939521,-159.26487676432512,251.75687320713845
2020-02-07,251.02893974413925,45.90979585683825,-738.4178652583973,-441.47912965741983,784.3276611152356,8244.32411461299,658.9787832288209,-10599.082337019867,-1695.7794391780571,11258.061120248687,0.0003033399366410334,0.00029932499999999997,-0.004814374,-0.004211709063358967,0.005113698999999999,77.08925845169325,9.49786996505804,-152.76471465850275,-66.17758624175146,162.2625846235608
2020-02-08,259.4181124788832,40.918577025223016,-302.29834810348876,-1.961658599382588,343.21692512871175,9172.16824178744,587.3359616675338,-4339.121834183621,5420.382369271352,4926.4577958511545,0.00029670060324877564,0.000266783,-0.00197094,-0.0014074563967512244,0.002237723,87.09009487904171,8.465281025267116,-62.53982069299756,33.01555521131127,71.00510171826467
2020-02-09,176.82787370496408,45.76853494650952,-817.9477577734741,-595.3513491220006,863.7162927199836,7696.8496549906495,656.9511562035016,-11740.636352274718,-3386.835541080567,12397.58750847822,0.00034693472318108606,0.000298404,-0.005332897,-0.004687558276818914,0.005631301,77.94532834745095,9.46864574978094,-169.217947859511,-81.80397376227913,178.68659360929195
2020-02-10,176.46576723518908,289.30234435324536,-1174.6786433236348,-708.9105317352004,1463.9809876768802,6961.07808693796,4152.580147854232,-16861.070466881432,-5747.412232089242,21013.650614735663,0.00037657753663563026,0.001886208,-0.0076587289999999995,-0.00539594346336437,0.009544937,70.6031808021431,59.85119288750421,-243.01883283928507,-112.56445914963777,302.87002572678927
2020-02-11,235.62081684734665,300.7915650599823,-996.9724181300885,-460.56003622275955,1297.7639831900708,7636.683214906809,4317.493812580214,-14310.315669029565,-2356.138641542544,18627.80948160978,0.00029948969186743493,0.0019611159999999997,-0.006500110999999999,-0.004239505308132565,0.008461226999999998,71.33648604921339,62.22809573004181,-206.25477002069118,-72.69018824143598,268.48286575073297
2020-02-12,416.1359448824672,227.9951092705752,-87.20506864293789,556.9259855101045,315.2001779135131,13040.70601900167,3272.590018865591,-1251.7217502972067,15061.574287570053,4524.311769162798,0.0004020972079424943,0.0014864939999999999,-0.0005685639999999999,0.0013200272079424943,0.002055058,117.74351899915884,47.167883457242084,-18.041082231064095,146.87032022533685,65.20896568830618
2020-02-13,262.94877293917074,435.2248647228266,-570.5057298476434,127.66790781435407,1005.73059457047,9051.500922614287,6247.118865009223,-8188.909679590149,7109.7101080333605,14436.028544599372,0.00039716843215427915,0.002837601,-0.0037196119999999997,-0.0004848425678457206,0.006557212999999999,85.85711182495906,90.03980726875022,-118.02686409912125,57.870054994588045,208.0666713678715
2020-02-14,255.90953568619025,104.39181273293374,-1404.6043183687025,-1044.3029699495785,1508.9961311016361,8973.381492171506,1498.416371711073,-20161.37138842639,-9689.57352454381,21659.78776013746,0.00032340191708296715,0.0006806189999999999,-0.009157809999999999,-0.008153789082917032,0.009838429,83.23660942106198,21.59669508977813,-290.5861139053142,-185.7528093944741,312.18280899509233
2020-02-15,175.24202326929702,104.20346485249543,-1396.740794360403,-1117.2953062386105,1500.9442592128985,7724.625035070764,1495.712869010647,-20048.500150683605,-10828.162246602195,21544.213019694253,0.00032366545229462325,0.000679391,-0.009106541,-0.008103484547705375,0.009785931999999999,76.62581014780164,21.55772946940866,-288.9592992548889,-190.7757596376786,310.5170287242976
2020-02-16,131.80841075108717,53.86749380535688,-1453.4335063723347,-1267.7576018158907,1507.3010001776915,6891.969201138393,773.2017723218166,-20862.254463511814,-13197.083490051604,21635.45623583363,0.00035066709840989133,0.000351208,-0.009476169,-0.008774293901590109,0.009827377,72.11959439275593,11.144167425668101,-300.687950986099,-217.42418916767497,311.8321184117671
2020-02-17,179.47721324155268,65.54506239253215,-1169.5932505518003,-924.5709749177155,1235.1383129443325,7280.956883137073,940.8189397482245,-16788.075893969934,-8566.300071084635,17728.894833718157,0.00034788909682339066,0.00042734399999999997,-0.007625572999999999,-0.006850339903176609,0.008052917,71.81048409534469,13.560035888575172,-241.96676108930941,-156.59624110538954,255.5267969778846
2020-02-18,423.03081744473894,671.8839764935641,-527.8920218984755,567.0227720398276,1199.7759983920396,15109.978257191708,9644.070008094406,-7577.242193618781,17176.80607166733,17221.312201713186,0.000596199637896929,0.0043805829999999995,-0.0034417769999999996,0.0015350056378969292,0.007822359999999999,141.9715833519584,139.00010926298788,-109.21089249052892,171.76080012441736,248.2110017535168
2020-02-19,242.5138586524684,158.63600229916725,-847.1416792414122,-445.9918182897766,1005.7776815405795,8272.165394179987,2277.0251494337413,-12159.679270840737,-1610.4887272270098,14436.704420274478,0.0003113963530362358,0.001034283,-0.005523236999999999,-0.004177557646963764,0.006557519999999999,76.33516025590374,32.818793756185165,-175.25761901677868,-66.10366500468976,208.07641277296383
2020-02-20,373.0502653067141,669.8121498087427,-886.0355165519235,156.8268985635333,1555.8476663606662,13240.18479564197,9614.331478389722,-12717.952578478691,10136.563695553,22332.28405686841,0.0005284686552014453,0.004367075,-0.005776819,-0.0008812753447985551,0.010143894,124.5339050961895,138.57148743892373,-183.304019623074,79.8013729120392,321.8755070619977
2020-02-21,214.5305728874733,123.9329053284085,-1239.988270865619,-901.524792649737,1363.9211761940273,7664.276989994496,1778.9047768802634,-17798.510028254124,-8355.328261379365,19577.414805134387,0.0003100116270830234,0.000808024,-0.008084537999999999,-0.006966502372916975,0.008892561999999998,72.07174980856466,25.639378203110528,-256.5301617023984,-158.81903369072322,282.16953990550894
2020-02-22,249.67357686606292,87.11089470271874,-1570.7271489152927,-1233.9426773465111,1657.8380436180114,9890.765614009337,1250.3699989469937,-22545.86077020206,-11404.72515724573,23796.230769149053,0.0003478261493372081,0.00056795,-0.010240906,-0.009325129850662792,0.010808855999999999,94.21729578603005,18.021599420879358,-324.9537910711858,-212.71489586427637,342.9753904920651
2020-02-23,250.571090059686,84.0031546754866,-1667.7733943111323,-1333.1991495759598,1751.7765489866188,10547.40192337545,1205.7622043899657,-23938.840536596523,-12185.676408831107,25144.602740986487,0.00036591259802733195,0.000547688,-0.010873632999999999,-0.009960032401972668,0.011421320999999998,102.52636688113024,17.378666684783123,-345.0308269665546,-225.12579340064127,362.40949365133775
2020-02-24,214.06630330038257,80.0007622161725,-1633.2115582507022,-1339.1444927341472,1713.2123204668746,7908.84666016064,1148.3127720059147,-23442.747791068366,-14385.588358901812,24591.06056307428,0.00029833520704645013,0.000521593,-0.010648294999999999,-0.009828366792953548,0.011169888,74.11608620326649,16.55064725193191,-337.8806356287571,-247.2139021735587,354.431282880689
2020-02-25,544.3010233136102,572.436295622136,-480.004573297035,636.7327456387113,1052.440868919171,26038.900022923754,8216.620582269514,-6889.876632035488,27365.64397315778,15106.497214305002,0.0013992067409178493,0.003732199,-0.0031295579999999997,0.0020018477409178494,0.006861757,272.7549259171478,118.42626170790831,-99.30388351159145,291.8773041134646,217.73014521949978
2020-02-26,295.1169851724881,565.8912067769047,-1135.0785014614798,-274.0703095120871,1700.9697082383846,13378.207433355603,8122.6738634297135,-16292.65902411688,5208.222272668436,24415.332887546592,0.0007824449233514869,0.003689526,-0.0074005419999999995,-0.0029285710766485127,0.011090068,139.398428410949,117.07220640006926,-234.82631115660425,21.644323654414023,351.8985175566735
2020-02-27,302.7478153540506,818.183192624022,-863.5750318096549,257.35597616841767,1681.7582244336768,13374.18258796301,11744.01573065025,-12395.559881452898,12722.638437160362,24139.575612103148,0.0008582882567614113,0.005334432,-0.00563038,0.0005623402567614113,0.010964812,140.0224116402831,169.26665488497284,-178.65736939401484,130.63169713124114,347.92402427898764
2020-02-28,154.99457018582083,137.58812666018602,-1394.3864458549242,-1101.8037490089173,1531.9745725151101,6844.023342668102,1974.9087226611434,-20014.706366928283,-11195.774301599038,21989.615089589428,0.00033181977884999856,0.000897054,-0.009091191,-0.007862317221150002,0.009988245,69.15150545331332,28.46438567989702,-288.47222900027054,-190.8563378670602,316.93661468016757
2020-02-29,84.44751315138373,64.88584481099807,-492.34135946574435,-343.00800150336255,557.2272042767424,5198.712143936227,931.3566802967337,-7066.956058913387,-936.8872346804264,7998.3127392101205,0.0004776861571267117,0.000423046,-0.0032099919999999996,-0.002309259842873288,0.0036330379999999995,59.787686572891985,13.423656217282032,-101.85613164579166,-28.644788855617648,115.2797878630737
2020-03-01,71.22961186260667,73.59693428126994,-548.7044626869089,-403.87791654303226,622.3013969681788,4349.715430311355,1056.393680191433,-7875.979242015847,-2469.8701315130593,8932.37292220728,0.00042886588980223386,0.00047984099999999995,-0.0035774709999999996,-0.0026687641101977655,0.0040573119999999996,50.256721183912894,15.225816159369966,-113.51659354135523,-48.03405619807238,128.7424097007252
2020-03-02,68.39417559360493,40.87149005511344,-976.1599773416551,-866.8943116929368,1017.0314673967686,4183.4491756036505,586.6600859924273,-14011.578620632501,-9241.469359036422,14598.238706624928,0.0003588906268906376,0.000266476,-0.006364417,-0.005739050373109362,0.006630893,47.71005577435688,8.455539620174749,-201.94906896986487,-145.78347357533323,210.40460859003963
2020-03-03,492.02850236904317,585.9973430136944,-323.3933107125796,754.632534670158,909.390653726274,32986.51215607199,8411.272776700182,-4641.914136631325,36755.87079614085,13053.186913331507,0.002456257783829767,0.003820615,-0.0021084759999999998,0.004168396783829767,0.005929090999999999,368.2950466162623,121.23178637451007,-66.90397017437807,422.62286281639433,188.13575654888814
2020-03-04,855.5193476815167,775.9461804357308,-937.8311836724589,693.6343444447886,1713.7773641081897,48727.38929631849,11137.755250079734,-13461.415821095823,46403.7287253024,24599.17107117556,0.003243983449486307,0.005059053,-0.006114519,0.0021885174494863076,0.011173572,522.312916086379,160.52861451711945,-194.01956522467796,488.82196537882044,354.5481797417974
2020-03-05,847.8293428072496,760.6900021202276,-396.4252013525346,1212.0941435749428,1157.1152034727622,55532.99361206976,10918.771531345234,-5690.197308721481,60761.56783469351,16608.968840066715,0.004201414677667484,0.004959585,-0.002584633,0.006576366677667485,0.007544218,620.569553593981,157.37239926719246,-82.01288947263964,695.9290633885339,239.3852887398321
2020-03-06,543.3164730615542,720.8544254075249,-957.6077111184816,306.56318735059745,1678.4621365260064,36195.95479120333,10346.980710205149,-13745.283604640546,32797.65189676793,24092.264314845695,0.002845414111837192,0.0046998629999999994,-0.006243459,0.001301818111837192,0.010943321999999998,407.7485756269288,149.1311705590498,-198.1109553634722,358.7687908225064,347.24212592252195
2020-03-07,310.17006073713225,348.16105699021745,-1282.0840221435815,-623.7529044162318,1630.245079133799,18771.595819600592,4997.424741737335,-18402.74288179932,5366.277679538609,23400.167623536654,0.0010490662136039863,0.002269958,-0.008358995999999999,-0.005039971786396012,0.010628954,201.2865132160403,72.02794925296324,-265.2389778549747,8.07548461402888,337.26692710793793
2020-03-08,173.94215274013578,127.18190626596935,-1690.7518357246063,-1389.627776718501,1817.9337419905755,11855.413321202635,1825.5401984626108,-24268.667866048487,-10587.71434638324,26094.2080645111,0.0006119712675976964,0.000829207,-0.011023449,-0.009582270732402302,0.011852656,127.60349567360511,26.311535154483863,-349.7846326516298,-195.86960182354085,376.09616780611367
2020-03-09,628.6983528329052,748.494476861847,-1134.6547187304936,242.53811096425852,1883.1491955923407,28601.91837807153,10743.719731492654,-16286.576143040922,23059.061966523263,27030.295874533578,0.0016420920638935568,0.004880072,-0.007397778999999999,-0.0008756149361064426,0.012277851,300.83171031314384,154.84937534826935,-234.73863851077294,220.94244715064025,389.5880138590423
2020-03-10,1427.236654846851,1093.924489585709,-823.8336290371714,1697.3275153953887,1917.7581186228804,67165.74491784873,15701.943684073814,-11825.120811663028,71042.56779025952,27527.064495736842,0.0032134179263039013,0.0071322239999999995,-0.005371272,0.004974369926303901,0.012503496,697.4271171944085,226.3123231058753,-170.4356234960569,753.3038168042269,396.7479466019322
2020-03-11,2145.696593378003,917.7250474356692,-565.7028588964664,2497.718781917206,1483.4279063321355,89830.73933129839,13172.816907825354,-8119.970360729288,94883.58587839446,21292.787268554643,0.0033577592292530728,0.00598343,-0.003688298,0.005652891229253073,0.009671728,883.6398543356637,189.85998525023714,-117.0332407796998,956.4665988062011,306.89322602993695
2020-03-12,1816.510023618375,963.4464954120692,-732.0140373234948,2047.9424817069494,1695.460532735564,81109.025209872,13829.09218835375,-10507.163245205385,84430.95415302036,24336.255433559134,0.003167729109708555,0.006281526999999999,-0.004772622,0.004676634109708555,0.011054149,802.2881613845736,199.3188895949257,-151.43988356594082,850.1671674135586,350.75877316086655
2020-03-13,1707.2578618957318,649.8943614523913,-624.7970063839864,1732.3552169641368,1274.6913678363776,82336.14740489407,9328.436067819679,-8968.194332987923,82696.38913972583,18296.630400807604,0.0038267364433026045,0.0042372139999999996,-0.0040735829999999995,0.003990367443302604,0.008310796999999998,841.4215066523767,134.4508730848524,-129.25870417062066,846.6136755666084,263.70957725547305
2020-03-14,1068.5684442328616,240.4260693795037,-794.2630118083565,514.7315018040086,1034.6890811878602,49582.573698558226,3451.0211970937025,-11400.670887696157,41632.92400795577,14851.692084789858,0.001733735425776928,0.001567542,-0.0051784759999999996,-0.001877198574223072,0.0067460179999999995,492.15146904646394,49.73961440162703,-164.31802109805028,377.5730623500407,214.0576354996773
2020-03-15,394.54309164593735,245.65272306166682,-1397.305838001718,-757.1100232941138,1642.9585610633849,20213.414755911846,3526.043397030522,-20056.610658784884,3682.8474941574823,23582.65405581541,0.0009246930078688139,0.0016016189999999999,-0.009110225,-0.006583912992131185,0.010711844,208.4634808898676,50.820910366879794,-289.0761961159973,-29.79180485924985,339.89710648287706
2020-03-16,568.9213245509992,584.5847339104071,-769.8719612915953,383.63409716981084,1354.4566952020023,33165.85261661638,8390.996506446987,-11050.567287990998,30506.28183507237,19441.563794437985,0.0019427814745915787,0.003811405,-0.00501945,0.0007347364745915784,0.008830855,360.7314474179338,120.93954422173906,-159.27197326020408,322.39901837946877,280.21151748194313
